Voltage,Current
-0.2049209524110558,-3.096765432150151e-05
-0.2040368156480019,-3.099228051511266e-05
-0.2034401128002353,-3.055173485989337e-05
-0.20191827854584163,-3.0581551193444454e-05
-0.20089750421673963,-3.001797662362169e-05
-0.1996727692766014,-2.8665811218449593e-05
-0.19941377297726634,-2.8860983089053877e-05
-0.19807281008729405,-2.8289888438913607e-05
-0.1968860615837038,-2.7590052026540728e-05
-0.19602391943056513,-2.690198957213305e-05
-0.19448465206181714,-2.663795189995026e-05
-0.19398836934845148,-2.588239125476994e-05
-0.19277293246668364,-2.559210990987195e-05
-0.19207817825915235,-2.531773002219384e-05
-0.1908226241068802,-2.4177658807091612e-05
-0.18968970567796253,-2.4157933061960523e-05
-0.18955862382670097,-2.3611797842383534e-05
-0.18758805035063544,-2.341692709066342e-05
-0.18673630858738305,-2.2897092656017723e-05
-0.18593829552698127,-2.2146992674320227e-05
-0.18515775502896825,-2.231662581040473e-05
-0.18390434418482837,-2.1464717162693285e-05
-0.18303355297645066,-2.06113871194039e-05
-0.18183245906808643,-2.079316322622835e-05
-0.1807511350441389,-2.0453458623518718e-05
-0.17988642880382774,-2.027248874726091e-05
-0.1788287489324131,-1.9933424174764175e-05
-0.1777870453014304,-1.9769404859688973e-05
-0.17694850047688396,-1.9180522029963947e-05
-0.17572471926191688,-1.9079900732598962e-05
-0.17467647324458294,-1.908809742665211e-05
-0.17411576115555014,-1.8401812471025003e-05
-0.17298069329960314,-1.845915221650633e-05
-0.17176011730088783,-1.8057828279205595e-05
-0.17112823837971514,-1.7751992288878066e-05
-0.1702971956627751,-1.7602257212407757e-05
-0.16884168909685282,-1.6838594793481588e-05
-0.16785643765051128,-1.719123289911864e-05
-0.1671820603975217,-1.683826699690188e-05
-0.16610677284811703,-1.6951997608824976e-05
-0.16489922389225523,-1.6017230059921904e-05
-0.16395655538005802,-1.6249505865562733e-05
-0.16315315703348884,-1.5732480057465752e-05
-0.16210625439467888,-1.5798403066198294e-05
-0.16087765549413235,-1.517414008065082e-05
-0.1596958856689718,-1.5113416284184389e-05
-0.15884904237663175,-1.46837481412518e-05
-0.15791709764063616,-1.5079979771399331e-05
-0.15731479144317162,-1.4813663166441043e-05
-0.15568781461041498,-1.4607438556466366e-05
-0.15499988977507212,-1.4953303160809115e-05
-0.15401146137792623,-1.4891303729677184e-05
-0.15259021547875842,-1.3922040259843646e-05
-0.1521632856795508,-1.3830764597138478e-05
-0.15088659919045172,-1.32142129934387e-05
-0.15017212732641744,-1.349302440335144e-05
-0.14898494682795982,-1.279749227995836e-05
-0.1478317740490743,-1.3276618743894265e-05
-0.14694995591801713,-1.2735209749258834e-05
-0.14613392610456727,-1.2719367495974146e-05
-0.1452350113706949,-1.2146180242105046e-05
-0.14390803492244666,-1.2282605528035213e-05
-0.14304948371671045,-1.2605100116715278e-05
-0.14219682026592476,-1.1684824186488279e-05
-0.1411289652476154,-1.1987343472763573e-05
-0.13975909843693052,-1.2025970565493935e-05
-0.13867328464300815,-1.170268508141762e-05
-0.13819602529240657,-1.1505097472510377e-05
-0.1372525377602855,-1.1684283958566884e-05
-0.13641530889394185,-1.111624847222613e-05
-0.13467901030392768,-1.0969544306565346e-05
-0.133875842985397,-1.0780900663835495e-05
-0.13272761960171017,-1.0509824912997872e-05
-0.13212992335599383,-1.1033355512161052e-05
-0.13087176241178822,-1.0637160282091727e-05
-0.12987134998593758,-1.0102260234157317e-05
-0.12880895502787887,-1.0319808955341159e-05
-0.12792147207709498,-9.630787642263317e-06
-0.12695385174270518,-1.0070785151121309e-05
-0.12610178288072196,-9.16297442751253e-06
-0.12458383339160913,-9.536719300207951e-06
-0.12368047663010417,-9.257682048205326e-06
-0.12307772589372529,-8.931875754801047e-06
-0.1218842027652518,-8.834704822672027e-06
-0.1207043771212279,-9.211579589261361e-06
-0.11975678570506085,-9.410125979471233e-06
-0.1188158879394927,-8.10753120239826e-06
-0.11778013465192566,-8.717016801582127e-06
-0.1172711701274227,-8.133020536184105e-06
-0.11593339546886994,-8.092242402559837e-06
-0.11476687842244566,-7.744679263994897e-06
-0.11396536448722938,-8.204118868883594e-06
-0.11308272428551618,-7.932385965066265e-06
-0.11208524855450767,-7.691534201945044e-06
-0.1110715082701438,-7.956595918016486e-06
-0.11002733753455399,-7.437352617940077e-06
-0.10906006765736294,-7.0838315630906775e-06
-0.10838978610230379,-6.946159458520753e-06
-0.10693507642939507,-7.090563969496129e-06
-0.10588386563951455,-6.68007525370614e-06
-0.1048805991504208,-7.430244177486056e-06
-0.10424853574259955,-6.856205270696176e-06
-0.1027163514987176,-6.539387701942159e-06
-0.10174368888700291,-6.025513060376681e-06
-0.10121736843941737,-6.621927057970897e-06
-0.10016920812343169,-6.341661901671514e-06
-0.09882025843799926,-5.842285417677749e-06
-0.09812550404600108,-5.56820821136911e-06
-0.0973423193972343,-5.9620639880391815e-06
-0.09599123108756381,-5.063125462219307e-06
-0.09485054888718375,-5.6078124501096255e-06
-0.09428492779585147,-4.646218838845164e-06
-0.09293375367257253,-4.921727982808209e-06
-0.09199055783934153,-4.4870469927253895e-06
-0.09106569596197768,-4.648300793099247e-06
-0.09012629470325935,-5.31740922350808e-06
-0.08898700794926732,-4.6665641216042e-06
-0.0879955752800295,-4.5765961259124186e-06
-0.08701048381579278,-4.532675971169454e-06
-0.08571729288340241,-4.26166725693868e-06
-0.08492242737427072,-4.037793501413734e-06
-0.08402583934329563,-3.71100269510993e-06
-0.08311031424797084,-4.131094956217283e-06
-0.08168676683835992,-3.817989018107945e-06
-0.0809291183583576,-3.3903833877909163e-06
-0.07997482457456247,-3.250735353878203e-06
-0.07930086846703913,-3.0951621650912643e-06
-0.07795250560215801,-3.220186333916796e-06
-0.07686816925918924,-2.9638791602993786e-06
-0.07594881259261717,-2.7688723870705402e-06
-0.07490898460307228,-2.6820612679858196e-06
-0.07388291456823597,-2.661140124955516e-06
