Voltage,Current
-0.18327031350086054,-1.527632283326083e-05
-0.18230277845034817,-1.4262991507114146e-05
-0.18101441186597067,-1.4446850019888058e-05
-0.18022314402478493,-1.4268246754926118e-05
-0.1793537791573879,-1.3246314213013735e-05
-0.1782754565470845,-1.2748305320048777e-05
-0.17712717130344316,-1.2749527199775696e-05
-0.17631740324641498,-1.2294634260267116e-05
-0.17499822284225586,-1.2284445363853237e-05
-0.17409729380703637,-1.1006593381050256e-05
-0.17316748861645676,-1.0731041157049693e-05
-0.17227391075034476,-1.0672072696883744e-05
-0.17114539303091345,-1.0349079151588384e-05
-0.17027499767237114,-9.782748391227346e-06
-0.16938752223267342,-9.383209070589383e-06
-0.16830967178429293,-8.865570043486578e-06
-0.1674359838822898,-7.95125339690213e-06
-0.16624340287027975,-8.570279224336846e-06
-0.16540346931804298,-7.927951673453012e-06
-0.16435543763951463,-8.073975322160083e-06
-0.1632825010918118,-7.686022933217864e-06
-0.16225472365892973,-7.697185237878706e-06
-0.161209755158115,-6.891766702761763e-06
-0.16038457900794292,-6.646711521586621e-06
-0.1592655684275446,-6.555752212957316e-06
-0.15821209552082144,-5.964145700841818e-06
-0.1572272877573796,-6.508851631539291e-06
-0.15621996529794582,-6.101503218349332e-06
-0.1554079531585906,-5.312671209482577e-06
-0.15415773101028207,-5.8527605690019385e-06
-0.1532650175359323,-5.057528252354009e-06
-0.15224880171762176,-4.607796415914851e-06
-0.15111900527792657,-4.5211618905987105e-06
-0.150316290170586,-4.384957986889377e-06
-0.14923996344507576,-3.959787772702795e-06
-0.14824130133238397,-4.041477778926942e-06
-0.14731469934977498,-3.6056545037939925e-06
-0.14613886649680696,-4.91136162490475e-06
-0.14527110342539593,-4.016617264772977e-06
-0.14415901689022417,-4.312875514008286e-06
-0.14336731303147696,-3.594054135244866e-06
-0.14229485646275394,-3.3376723732923474e-06
-0.1411855756193236,-3.5449541763385156e-06
-0.1404300928169301,-3.400812678814191e-06
-0.13908884762515047,-2.9678173451040744e-06
-0.1381535227558607,-3.090270039980121e-06
-0.137103541461159,-3.2344346045168185e-06
-0.1362598698158406,-3.1820070051498877e-06
-0.13511762011249792,-3.034462906459914e-06
-0.13427419899353965,-2.276098058858576e-06
-0.13334859986836434,-2.7488228266012416e-06
-0.13220060355785304,-2.6116211605985213e-06
-0.1313208188595519,-2.0022346180038676e-06
-0.1301656642535913,-2.4332890551944973e-06
-0.12904114370965775,-2.1496152534458526e-06
-0.12813754754150244,-2.4817642557419417e-06
-0.12715199639430147,-1.586722335303632e-06
-0.12609240455735726,-1.2248004404539116e-06
-0.12513263049883624,-1.8768096397825732e-06
-0.12436304358891183,-1.5944249628285903e-06
-0.12324860579821179,-1.7107543649837395e-06
-0.12208450829381441,-1.4482948763532399e-06
-0.12162666308441815,-1.7185352048656407e-06
-0.12013356034261911,-4.336064086183468e-07
-0.11930329324541959,-1.274517675615717e-06
-0.11802062734265203,-5.60418817213948e-07
-0.11710928232916552,-1.0282488916532601e-06
-0.11629073893983909,-9.567282505331135e-07
-0.11538640624982881,-8.975108324848343e-07
-0.11398655203305585,-1.2002895538536405e-06
-0.11316862742341746,-6.275147199905799e-07
-0.11201213977616874,-1.7718573087293573e-07
-0.11145911078084814,3.6384614322727038e-09
-0.11020282129698421,-1.0008650372402742e-07
-0.10948629586867832,-3.2582582684487365e-08
-0.10815970677916083,2.9384219846403564e-07
-0.1073316019074021,-3.68205193507204e-07
-0.1064151342267918,-1.8838521795059098e-07
-0.10516158342940547,-4.237469223907056e-07
-0.1040909031237718,-5.042856902620463e-07
-0.10328931704500309,-3.4894835692341597e-07
-0.10237851328462994,-3.040677524853512e-07
-0.1011427308829029,7.847008150206458e-07
-0.1004139270394561,4.108287993563026e-07
-0.09915379943082102,4.8913837074496205e-08
-0.09821544122764164,1.1722087116438185e-07
-0.09705360077180639,6.587853752686202e-07
-0.09642427353425007,2.955698172316519e-07
-0.09531363620445793,-1.1291384420241368e-07
-0.0941715813958366,6.633817250529245e-07
-0.09334436618389655,-5.7365294790588596e-08
-0.09219028773750387,4.6658303749717223e-07
-0.09110560298404782,1.0596552542380867e-06
-0.09025027508464714,4.4120991551960985e-07
-0.0893798914231918,3.1699190396593197e-07
-0.0883766828061535,3.205785048963958e-07
-0.08733066290503878,4.284530959320774e-07
-0.08628889864004875,9.923304581767965e-07
-0.08535299646399654,4.779709968088906e-07
-0.08406522904258348,1.344605767745124e-06
-0.08332728764011096,1.1633891732851187e-06
-0.08222070811955552,1.0325057430413914e-06
-0.08137715793811201,1.076437889126083e-06
-0.08009050829485842,1.2448116867320116e-06
-0.07929796881017694,1.3880502770240486e-06
-0.07836113388874508,1.3768400389014407e-06
-0.07735722117514938,1.416787617112478e-06
-0.07619666047659845,1.105826981312642e-06
-0.07534340348181713,8.335771375713757e-07
-0.07414148052554753,1.7589064433339126e-06
-0.07323005007947057,1.24558617328956e-06
-0.07253999566585892,9.508448577899454e-07
-0.07119708662673523,1.8132121102464027e-06
-0.06993781052733622,1.6647013847187967e-06
-0.06931815944432537,1.276539334793984e-06
-0.06829463903123155,1.203866506739389e-06
-0.06728752337286148,1.9670796543134957e-06
-0.06615693837583048,2.1679093443780834e-06
-0.06538930186555578,1.7186612811094106e-06
-0.064354108883258,1.661114587621103e-06
-0.0635266286601664,1.3702036513738035e-06
-0.06217899327530328,1.4962273275877349e-06
-0.0611492101339562,1.5919982672242009e-06
-0.06012198210514022,2.0795188503055686e-06
-0.05932071546664889,2.02620591835019e-06
-0.058137140678762564,1.913354495169591e-06
-0.05722906690867932,2.0983726879931133e-06
-0.05637241822219031,1.8840337154121341e-06
-0.055344161150221186,1.8843290459992629e-06
-0.05422103684518889,1.9276097199405795e-06
-0.05327280923889113,2.2773813841639236e-06
-0.05237898442557076,2.4409955762370642e-06
-0.051278212861419266,1.833929715849744e-06
-0.05021539862481185,2.2503492118146036e-06
-0.04935518110040398,2.061988822288221e-06
-0.048260116534993056,3.05403631370763e-06
-0.047421614766912375,2.8678410706865287e-06
-0.04630060255072667,2.7775326655641895e-06
-0.04528745642862368,2.626499366323018e-06
-0.04439042373710221,2.4034149194150505e-06
-0.04333017999111292,2.9712296763669322e-06
-0.04236613286951272,2.567147517260798e-06
-0.041305471715002796,2.673067837054904e-06
-0.04014079866388593,3.2496743664050554e-06
-0.039204648651192824,2.9577170525621115e-06
-0.038122825559541856,3.4446260467301948e-06
