Voltage,Current
-0.18540875956260788,-2.474925242332877e-05
-0.18429481624744223,-2.498529583242458e-05
-0.18318602922447405,-2.4419620026128795e-05
-0.18244318183492425,-2.4198665112848675e-05
-0.1815300000878498,-2.3664356600028022e-05
-0.18031758154845054,-2.3353756618073477e-05
-0.17921466852314202,-2.270894662078409e-05
-0.1783753471217721,-2.2235666777615594e-05
-0.1773326958215601,-2.1654252013002737e-05
-0.17631378273208834,-2.104101602127917e-05
-0.1754236267787757,-2.063373401606859e-05
-0.17430830329733332,-1.9701329504697534e-05
-0.17350982083450603,-1.9353179702487658e-05
-0.1723380395549613,-1.9258358374008862e-05
-0.17134544683027467,-1.9438339532092887e-05
-0.17034344631787873,-1.8671179314121543e-05
-0.1691467914523193,-1.8249390310313103e-05
-0.168378717540998,-1.7893693096765195e-05
-0.16753557161412924,-1.7565387149276405e-05
-0.16643995089880878,-1.727685494295889e-05
-0.16545516707768354,-1.7202241787549264e-05
-0.1642573633193839,-1.6646618648491918e-05
-0.16327490926806185,-1.6423029027721672e-05
-0.16226759159364776,-1.636823303756637e-05
-0.16116715430133247,-1.613062517247713e-05
-0.16046187016835983,-1.5764678493356053e-05
-0.1592907705771044,-1.5542142965312645e-05
-0.15847684168077467,-1.5024537660107944e-05
-0.1572830191106428,-1.5184109645525136e-05
-0.15628334135457253,-1.4510184921000027e-05
-0.15541460973960214,-1.4150842630175133e-05
-0.15434225006819838,-1.4328839544171491e-05
-0.15346095162078058,-1.415725241757213e-05
-0.15230289253557439,-1.3252578872942944e-05
-0.15131621059409026,-1.3458913401408454e-05
-0.15034491356317256,-1.3107008328353925e-05
-0.14932739360356997,-1.2846057693540268e-05
-0.14846545531251515,-1.3323380456892518e-05
-0.14735982541249193,-1.2738801923376345e-05
-0.14632798881264217,-1.2922384782001615e-05
-0.14556156367934403,-1.2409449335030788e-05
-0.14431957599059614,-1.1948248514017565e-05
-0.1432963060077904,-1.1951654603880382e-05
-0.14243737894950545,-1.196389617659062e-05
-0.14140984982587304,-1.1794817111981043e-05
-0.14021630428880014,-1.1794115499198568e-05
-0.1394749579120146,-1.158771292017607e-05
-0.13846350427282791,-1.0736499581741984e-05
-0.13736813505274764,-1.1228867771860308e-05
-0.13638250808328553,-1.1451029384921863e-05
-0.1352766479094284,-1.0299823577795092e-05
-0.1344971719482179,-1.0767089515825342e-05
-0.13331960160463446,-1.0489281398486561e-05
-0.13234292727118033,-1.0362017315179474e-05
-0.1313936106454438,-9.95714630533523e-06
-0.13044393666389936,-9.483075244166662e-06
-0.12938929882368194,-1.0091735759085605e-05
-0.1282730558916334,-9.633747122574635e-06
-0.12747018999534887,-9.649510232918387e-06
-0.12653845385963267,-9.35775161659379e-06
-0.12533193867759354,-9.410998457272547e-06
-0.12433081260685167,-8.95077545970271e-06
-0.12329910278718675,-9.095075989967867e-06
-0.12239338271584893,-9.10938060528236e-06
-0.12140611049689755,-8.582988602981884e-06
-0.12028360916811483,-8.715933944322934e-06
-0.11947063186883743,-8.564357558765985e-06
-0.1183451698143827,-8.03605881026469e-06
-0.11734069602137018,-8.647001972164011e-06
-0.11639802045925575,-8.156555954379736e-06
-0.11542851691557064,-7.711003670368118e-06
-0.11436463429724215,-7.936350238256582e-06
-0.11337306756940857,-8.159674854840763e-06
-0.11238044871220644,-8.214583602692005e-06
-0.1113607080809145,-7.928509268830514e-06
-0.11036525349435894,-7.516929824942598e-06
-0.10943654466091626,-7.263093004774162e-06
-0.10812977677023315,-7.742841831891753e-06
-0.10766039303681103,-7.164031060717595e-06
-0.10642367628169366,-7.306565590111865e-06
-0.10557086668048306,-7.003946350612733e-06
-0.10426939114585132,-6.813889736552714e-06
-0.10351250528239113,-6.80636212696585e-06
-0.10252428869864495,-6.819681986208374e-06
-0.10138810741741892,-7.008527771387154e-06
-0.10022686994903064,-6.429706951680036e-06
-0.09940956781144275,-6.540147461673491e-06
-0.0986017147991241,-5.757106664677832e-06
-0.09722437166613199,-5.897750770599909e-06
-0.09640023535692538,-5.979944109754083e-06
-0.09527344050679476,-5.980213171517442e-06
-0.09437333635212122,-5.911959976343414e-06
-0.09357816262306042,-5.640772689058419e-06
-0.09243184218746722,-5.442077282593341e-06
-0.09121822375880985,-5.207957153196598e-06
-0.09042027407154363,-5.072983897943794e-06
-0.0892272040777277,-5.436443239160396e-06
-0.08848539205077956,-5.1697234258097385e-06
-0.0872878940823035,-4.962809798474275e-06
-0.08637862305878337,-4.901455560018298e-06
-0.08544728517531196,-4.445374008403524e-06
-0.08444503944907882,-4.2463107667196136e-06
-0.08326368439157522,-4.36870685971269e-06
-0.08260012876655275,-3.9302103347477205e-06
-0.08149949037731757,-4.110355093115306e-06
-0.0805926939254479,-4.03724669019823e-06
-0.07928841284695817,-3.763764053108205e-06
-0.07835526883675961,-3.764411336483617e-06
-0.07731896569704858,-4.119483806046909e-06
-0.07643270493742557,-3.3593784849558655e-06
-0.07538509996430437,-3.86682211379909e-06
-0.07429537448456468,-3.6638624334288885e-06
-0.07346478140341578,-3.3970932649798238e-06
-0.07236884305898084,-3.0762748840099667e-06
-0.07133838439929509,-3.0773315402801877e-06
-0.07047118947496378,-3.308375327129009e-06
-0.06924475876668304,-2.7958282993177994e-06
-0.06837744232997221,-3.1378432204950504e-06
-0.06733197709435663,-2.837103862358012e-06
-0.06643198715949442,-3.1637820631016346e-06
