Voltage,Current
-0.1928241734032509,-2.5564040231113377e-05
-0.1918241734032509,-2.474599094371775e-05
-0.1908241734032509,-2.392794165632212e-05
-0.1898241734032509,-2.300763620800204e-05
-0.1888241734032509,-2.249635540337977e-05
-0.1878241734032509,-2.1780562276908598e-05
-0.1868241734032509,-2.126928147228633e-05
-0.1858241734032509,-2.0860256828588517e-05
-0.18482417340325089,-1.9939951380268433e-05
-0.18382417340325088,-1.9428670575646166e-05
-0.18282417340325088,-1.89173897710239e-05
-0.18182417340325088,-1.8406108966401633e-05
-0.18082417340325088,-1.830385280547718e-05
-0.17982417340325088,-1.779257200085491e-05
-0.17882417340325088,-1.7179035035308187e-05
-0.17782417340325088,-1.687226655253483e-05
-0.17682417340325088,-1.6770010391610373e-05
-0.17582417340325088,-1.625872958698811e-05
-0.17482417340325088,-1.5747448782365843e-05
-0.17382417340325088,-1.5542936460516934e-05
-0.17282417340325087,-1.5236167977743573e-05
-0.17182417340325087,-1.513391181681912e-05
-0.17082417340325087,-1.4724887173121305e-05
-0.16982417340325087,-1.4418118690347945e-05
-0.16882417340325087,-1.4213606368499038e-05
-0.16782417340325087,-1.3906837885725678e-05
-0.16682417340325087,-1.3804581724801224e-05
-0.1658241734032509,-1.3293300920178955e-05
-0.1648241734032509,-1.3191044759254503e-05
-0.1638241734032509,-1.2782020115556689e-05
-0.1628241734032509,-1.2679763954632234e-05
-0.1618241734032509,-1.2270739310934422e-05
-0.1608241734032509,-1.2066226989085515e-05
-0.1598241734032509,-1.1861714667236608e-05
-0.1588241734032509,-1.1554946184463246e-05
-0.1578241734032509,-1.1248177701689885e-05
-0.1568241734032509,-1.1248177701689885e-05
-0.1558241734032509,-1.1145921540765432e-05
-0.1548241734032509,-1.0941409218916525e-05
-0.15382417340325089,-1.0736896897067618e-05
-0.15282417340325088,-1.0634640736143166e-05
-0.15182417340325088,-1.0430128414294259e-05
-0.15082417340325088,-1.0327872253369804e-05
-0.14982417340325088,-1.0184713628075569e-05
-0.14882417340325088,-1.0041555002781333e-05
