Voltage,Current
-0.198,-2.1020055841527242e-05
-0.197,-2.0243336735746735e-05
-0.196,-1.9466585344015506e-05
-0.195,-1.8589801666333558e-05
-0.194,-1.8112985702700877e-05
-0.193,-1.743613745311747e-05
-0.192,-1.6959256917583346e-05
-0.191,-1.6582344096098492e-05
-0.19,-1.5705398988662916e-05
-0.189,-1.5228421595276612e-05
-0.188,-1.4751411915939582e-05
-0.187,-1.4274369950651831e-05
-0.186,-1.4197295699413355e-05
-0.185,-1.3720189162224151e-05
-0.184,-1.3143050339084222e-05
-0.183,-1.2865879229993573e-05
-0.182,-1.2788675834952192e-05
-0.181,-1.2311440153960093e-05
-0.18,-1.1834172187017268e-05
-0.179,-1.1656871934123714e-05
-0.178,-1.1379539395279436e-05
-0.177,-1.1302174570484436e-05
-0.176,-1.0924777459738709e-05
-0.175,-1.0647348063042259e-05
-0.174,-1.0469886380395081e-05
-0.173,-1.019239241179718e-05
-0.172,-1.0114866157248554e-05
-0.171,-9.637307616749203e-06
-0.17,-9.559716790299127e-06
-0.169,-9.182093677898327e-06
-0.168,-9.104438279546801e-06
-0.167,-8.72675059524455e-06
-0.166,-8.549030624991576e-06
-0.165,-8.371278368787876e-06
-0.164,-8.09349382663345e-06
-0.163,-7.8156769985283e-06
-0.162,-7.837827884472426e-06
-0.161,-7.759946484465826e-06
-0.16,-7.5820327985085e-06
-0.159,-7.404086826600451e-06
-0.158,-7.326108568741677e-06
-0.157,-7.148098024932178e-06
-0.156,-7.070055195171953e-06
-0.155,-6.9519800794610036e-06
-0.154,-6.8338726777993295e-06
-0.153,-6.545732990186932e-06
-0.152,-6.647561016623808e-06
-0.151,-6.37935675710996e-06
-0.15,-6.191120211645385e-06
-0.149,-5.9728513802300874e-06
-0.148,-5.994550262864065e-06
-0.147,-5.926216859547317e-06
-0.146,-5.677851170279843e-06
-0.145,-5.389453195061645e-06
-0.144,-5.3110229338927225e-06
-0.143,-5.302560386773073e-06
-0.142,-5.154065553702703e-06
-0.141,-4.995538434681605e-06
-0.14,-4.986979029709781e-06
-0.139,-4.848387338787235e-06
-0.138,-4.859763361913962e-06
-0.137,-4.651107099089965e-06
-0.136,-4.502418550315243e-06
-0.135,-4.473697715589796e-06
-0.134,-4.534944594913624e-06
-0.133,-4.276159188286728e-06
-0.132,-4.337341495709106e-06
-0.131,-4.15849151718076e-06
-0.13,-4.059609252701689e-06
-0.129,-3.900694702271893e-06
-0.128,-3.7917478658913712e-06
-0.127,-3.7127687435601256e-06
-0.126,-3.583757335278154e-06
-0.125,-3.504713641045459e-06
-0.124,-3.555637660862039e-06
-0.123,-3.496529394727893e-06
-0.122,-3.3673888426430226e-06
-0.121,-3.3482160046074277e-06
-0.12,-3.179010880621107e-06
-0.119,-3.019773470684062e-06
-0.118,-2.9805037747962923e-06
-0.117,-2.941201792957797e-06
-0.116,-2.8018675251685774e-06
-0.115,-2.7225009714286326e-06
-0.114,-2.6231021317379636e-06
-0.113,-2.6136710060965687e-06
-0.112,-2.6542075945044498e-06
-0.111,-2.5247118969616057e-06
-0.11,-2.425183913468037e-06
-0.109,-2.2956236440237426e-06
-0.108,-2.286031088628724e-06
-0.107,-2.3364062472829802e-06
-0.106,-2.276749119986512e-06
-0.105,-2.127059706739318e-06
-0.104,-1.9373380075414e-06
-0.103,-1.8375840223927567e-06
-0.102,-1.7177977512933886e-06
-0.101,-1.637979194243295e-06
-0.1,-1.6281283512424775e-06
-0.09901,-1.5680442133959062e-06
-0.09801,-1.4481291213531458e-06
-0.097,-1.368382106535674e-06
-0.09602,-1.3380020358703482e-06
-0.09501,-1.198190129520515e-06
-0.09401,-1.148145893674855e-06
-0.09302,-1.0378702969118897e-06
-0.09202,-1.1177618120242877e-06
-0.09102,-9.576210411859597e-07
-0.09003,-8.972498747802545e-07
-0.089,-7.776382054856374e-07
-0.08801,-7.072024736356721e-07
-0.08702,-6.067350983254016e-07
-0.086,-5.468265244049132e-07
-0.08501,-3.9629490328129473e-07
-0.084,-3.661239739308058e-07
-0.083,-2.757242697676647e-07
-0.08199,-2.4548779670860914e-07
-0.081,-1.9482800358920804e-07
-0.08001,-1.1413656700950167e-07
-0.079,-3.3802593607851576e-08
-0.07801,6.952769154289995e-09
-0.07702,8.773977537673738e-08
-0.076,1.479776659946192e-07
-0.075,2.5863565776355935e-07
-0.07399,3.09133001304472e-07
-0.07299,3.7885588783436944e-07
-0.07201,4.159956404630621e-07
-0.07101,4.867824531753944e-07
-0.07001,5.586015518384517e-07
-0.06901,6.544529364522339e-07
-0.06801,7.31336607016741e-07
-0.06701,7.93252563531973e-07
-0.06602,8.143911637578141e-07
-0.06502,8.663713693149886e-07
-0.06402,9.533838608228878e-07
-0.063,1.0796498631473824e-06
-0.06201,1.1095706353690061e-06
-0.06101,1.2094263075885876e-06
-0.06001,1.2655682657588939e-06
-0.05901,1.3857425098799248e-06
-0.05802,1.4441368148355072e-06
-0.05699,1.5488129616113086e-06
-0.05601,1.6194589579473674e-06
-0.05501,1.680762345871298e-06
-0.05401,1.7500980197459536e-06
-0.05303,1.8768383039725093e-06
-0.05203,1.9532379040296e-06
-0.05103,2.0246697900374157e-06
-0.05001,2.145763574751825e-06
-0.04898,2.2667060903068916e-06
-0.04799,2.3184209850673865e-06
-0.04701,2.410351743488839e-06
-0.04601,2.391945704969294e-06
-0.045,2.533388377918836e-06
-0.04399,2.594863985766713e-06
-0.04299,2.7565554508183566e-06
-0.042,2.858461804495246e-06
-0.04101,2.9703998016324405e-06
-0.04001,2.962187478817244e-06
-0.03902,3.0441890825059616e-06
-0.03802,3.116041008732708e-06
-0.03701,3.2177442260760054e-06
-0.03601,3.229661047063709e-06
-0.03502,3.3317905031172967e-06
-0.03401,3.3535915468912904e-06
-0.03301,3.445605225731169e-06
-0.03202,3.4978305710584095e-06
-0.03101,3.6197294412631e-06
-0.03002,3.632018712772776e-06
-0.02901,3.7639828005979305e-06
-0.02801,3.786157909191433e-06
-0.02702,3.838543069974762e-06
-0.02601,3.900604984230613e-06
