Voltage,Current
-0.19812714647075189,-2.4903349560138616e-05
-0.1969698371533426,-2.3935308445961464e-05
-0.19610738008494466,-2.219132757818384e-05
-0.19488001399736307,-2.2958177883463784e-05
-0.1940431874455993,-2.3383614974549342e-05
-0.19302794187179148,-2.1247823365482783e-05
-0.19233715227795187,-2.0916002777362932e-05
-0.19114794257443005,-2.109093054720553e-05
-0.1896138415405491,-1.8136380252786514e-05
-0.18949024779910267,-1.9418734184076764e-05
-0.18767972366704636,-1.658316350188245e-05
-0.18623972199344369,-1.8742927396041707e-05
-0.18650052503532544,-1.7266394288560535e-05
-0.18574369276201452,-1.9023563215257354e-05
-0.1837731724340492,-1.495708104712886e-05
-0.182704894849589,-1.6173172023838885e-05
-0.1825185403075683,-1.68966592438494e-05
-0.18217641915724828,-1.563017813256688e-05
-0.18070462432977616,-1.6357723837566274e-05
-0.1790561653620743,-1.672594818684605e-05
-0.17755027954571798,-1.4845982125486978e-05
-0.17723586137313302,-1.3487673417170893e-05
-0.17592883395097936,-1.5402811563380266e-05
-0.17488941984816775,-1.33523949298871e-05
-0.17390380338586456,-1.3537280725431168e-05
-0.17348958724955205,-1.183909994356151e-05
-0.1709443416320637,-1.278034509365145e-05
-0.170292270670839,-1.1196005351032306e-05
-0.16975305728822399,-1.1478930011788886e-05
-0.16949188103099722,-1.2236248283215055e-05
-0.16870204440351064,-1.1917198944175432e-05
-0.1670826521804822,-1.2981507934166212e-05
-0.1661143572439654,-1.1469201319460991e-05
-0.1655370423280991,-1.127077883920853e-05
-0.16340045816733925,-1.1799309087384905e-05
-0.16335368726613408,-1.063131863721997e-05
-0.16214875340502607,-1.1158065082389887e-05
-0.16020552739064553,-1.1183009334043383e-05
-0.1602499504104588,-1.114121338768867e-05
-0.1590146039076313,-9.5262723742268e-06
-0.15804936728582647,-1.0541435968140786e-05
-0.15684092530457855,-1.037368774398533e-05
-0.15590343616235613,-1.1057261746017595e-05
-0.15495417355085989,-1.0781950872309472e-05
-0.1535900981474003,-1.0732543167138459e-05
-0.1536954102938094,-8.05727993982277e-06
-0.15198652223749895,-9.724778441807336e-06
-0.15060085552525332,-7.847775959894265e-06
-0.14978602118959572,-9.11655659133753e-06
-0.1491966019302773,-8.961732053760585e-06
-0.14692109312333776,-8.772650150970914e-06
-0.146360367083542,-7.40848259163781e-06
-0.1462380856753023,-9.491570868507252e-06
-0.1443602265626516,-8.091647345664794e-06
-0.14437481368844432,-8.093959744347435e-06
-0.14308930828595318,-6.588468204545561e-06
-0.14177639642678946,-8.80958469368449e-06
-0.1400046135118434,-8.409534243452762e-06
-0.13996980119613406,-7.877058816921534e-06
-0.1393861302766068,-8.452913155967298e-06
-0.13811690849787528,-6.743286191240997e-06
-0.13745041962464014,-7.823115406987619e-06
-0.13564596772726678,-7.167964869271754e-06
-0.1349691618708027,-6.678108060859556e-06
